customer_id,signup_date,age,gender,city,plan_type,contract_type,payment_method,tenure_months,monthly_charges,total_charges,num_support_calls,data_usage_gb,has_internet_service,satisfaction_score,last_login_days_ago,churn
CUST100213,2021-09-11,24,Female,Singapore,Standard,Month-to-month,Auto-debit,22,48.8,1087.14,2,49.5,Yes,10,86,0
CUST100214,2023-06-02,52,Male,Singapore,Basic,Month-to-month,Bank Transfer,26,20.12,511.52,1,57.8,No,8,1,0
CUST100215,2020-08-19,31,Female,Toronto,Premium,Month-to-month,Debit Card,52,80.96,4391.41,2,72.6,Yes,7,83,1
CUST100216,2019-06-23,49,Female,Zürich,Basic,Month-to-month,Auto-debit,7,21.39,149.3,2,38.5,Yes,9,47,0
CUST100217,2019-07-31,41,Male,Paris,Standard,One year,Credit Card,2,47.02,91.85,3,79.3,No,4,46,1
CUST100218,2021-09-05,23,Male,Toronto,Basic,Two year,Bank Transfer,53,22.55,1253.44,8,59.7,Yes,5,60,0
CUST100219,2024-05-30,37,Male,Toronto,Premium,One year,PayPal,11,86.57,944.95,0,63.4,No,6,41,1
CUST100220,2019-10-07,46,Female,Toronto,Premium,Month-to-month,Debit Card,31,80.34,2458.54,1,127.2,Yes,9,85,0
CUST100221,2021-09-25,49,Male,Chicago,Standard,One year,Auto-debit,50,40.1,1911.76,3,70.9,Yes,4,9,0
CUST100222,2023-03-22,39,Male,New York,Basic,Month-to-month,Bank Transfer,38,19.13,703.55,2,56.0,Yes,6,59,0
CUST100223,2020-03-19,61,Female,Chicago,Standard,One year,Credit Card,9,49.52,459.46,2,30.6,Yes,6,19,0
CUST100224,2023-04-30,54,Male,Dubai,Basic,One year,Credit Card,52,10.0,519.1,5,76.7,Yes,3,3,0
CUST100225,2020-11-01,38,Male,Mumbai,Premium,Month-to-month,Credit Card,4,69.32,289.89,0,110.6,Yes,5,58,1
CUST100226,2023-11-06,51,Female,São Paulo,Basic,Month-to-month,PayPal,17,25.51,415.62,2,56.6,Yes,8,61,0
CUST100227,2022-06-22,66,Male,Chicago,Basic,Two year,PayPal,8,29.12,235.66,2,110.0,Yes,3,11,1
CUST100228,2022-04-12,66,Male,Dubai,Standard,Two year,Bank Transfer,37,37.41,1414.62,3,77.3,Yes,10,65,0
CUST100229,2020-01-23,25,Male,Toronto,Standard,One year,Bank Transfer,50,45.6,2307.63,3,67.3,Yes,8,84,0
CUST100230,2021-10-11,29,Male,New York,Premium,Two year,Credit Card,47,77.6,3658.1,1,83.3,Yes,7,62,0
CUST100231,2024-02-19,60,Male,São Paulo,Basic,Two year,PayPal,11,18.44,204.43,2,25.0,No,7,20,0
CUST100232,2019-02-12,27,Female,London,Premium,Month-to-month,Bank Transfer,25,81.83,2084.53,1,50.1,Yes,4,7,1
CUST100233,2023-07-20,24,Female,London,Basic,One year,Auto-debit,11,12.24,139.53,2,51.4,No,5,7,0
CUST100234,2021-12-15,35,Male,Paris,Basic,Month-to-month,Debit Card,25,13.36,328.53,2,58.2,Yes,7,55,1
CUST100235,2023-04-25,46,Female,Mumbai,Standard,Month-to-month,Credit Card,17,43.19,731.27,3,176.0,Yes,5,21,1
CUST100236,2022-12-23,40,Female,São Paulo,Basic,Month-to-month,Credit Card,54,19.13,1047.06,3,68.8,Yes,7,33,1
CUST100237,2021-08-04,33,Female,Berlin,Standard,Two year,Debit Card,55,38.24,2064.13,2,22.0,Yes,5,4,0
CUST100238,2020-11-06,32,Female,London,Basic,One year,PayPal,59,24.74,1412.77,2,42.2,Yes,7,39,0
CUST100239,2022-10-05,32,Female,New York,Basic,Month-to-month,Debit Card,15,17.49,274.58,2,63.4,No,8,14,0
CUST100240,2019-11-04,30,Female,Sydney,Standard,Month-to-month,Credit Card,1,42.47,41.17,5,70.7,Yes,3,38,1
CUST100241,2022-07-03,71,Male,New York,Basic,Month-to-month,Debit Card,3,21.7,63.36,3,5.5,Yes,7,52,1
CUST100242,2019-07-27,45,Female,Mumbai,Standard,One year,Debit Card,61,44.23,2730.05,4,88.0,Yes,3,86,1
CUST100243,2022-11-24,53,Male,Toronto,Standard,Two year,PayPal,66,50.02,3161.8,1,90.3,Yes,2,26,0
CUST100244,2022-10-08,35,Male,Singapore,Basic,Month-to-month,Credit Card,16,14.4,219.66,2,29.6,Yes,5,28,1
CUST100245,2019-07-04,39,Female,São Paulo,Standard,Month-to-month,Bank Transfer,64,36.62,2241.5,3,108.7,Yes,10,72,0
CUST100246,2023-07-17,32,Male,Toronto,Basic,One year,PayPal,39,18.14,680.81,0,56.3,Yes,8,85,0
CUST100247,2021-06-29,18,Male,Mumbai,Basic,Month-to-month,Debit Card,14,20.36,283.02,4,34.0,No,10,36,1
CUST100248,2023-09-20,23,Male,New York,Basic,Month-to-month,Auto-debit,23,12.56,298.39,2,28.0,Yes,8,31,0
CUST100249,2019-04-02,18,Male,Toronto,Premium,Month-to-month,Bank Transfer,20,71.67,1410.75,1,86.8,Yes,7,64,1
CUST100250,2020-01-29,18,Female,Paris,Standard,Month-to-month,Credit Card,55,46.09,2516.58,2,44.1,No,8,67,0
CUST100251,2021-12-17,25,Female,Paris,Standard,Month-to-month,Credit Card,14,40.45,571.98,1,75.5,Yes,5,63,1
CUST100252,2020-02-17,58,Male,Mumbai,Premium,Two year,Credit Card,14,71.28,978.18,1,27.4,Yes,8,57,1
CUST100253,2020-12-23,40,Male,Paris,Basic,Month-to-month,PayPal,52,25.79,1332.03,2,51.8,Yes,9,12,0
CUST100254,2022-12-17,58,Male,Singapore,Premium,Month-to-month,Debit Card,22,76.21,1657.56,3,83.3,Yes,8,23,0
CUST100255,2019-11-13,46,Male,London,Standard,One year,Debit Card,19,51.9,970.51,1,124.8,Yes,9,5,1
CUST100256,2023-01-24,51,Female,Chicago,Premium,Two year,PayPal,59,80.17,4677.24,3,133.0,Yes,7,35,0
CUST100257,2019-08-15,29,Female,Sydney,Premium,Month-to-month,PayPal,68,81.77,5288.52,0,123.3,Yes,10,75,0
CUST100258,2020-01-19,48,Female,São Paulo,Premium,Month-to-month,Credit Card,40,78.73,3270.84,3,254.8,Yes,6,20,1
CUST100259,2022-07-10,50,Male,São Paulo,Basic,One year,Credit Card,60,10.0,628.64,0,76.2,Yes,10,63,0
CUST100260,2023-10-04,34,Female,Toronto,Standard,Month-to-month,Bank Transfer,61,38.18,2413.4,5,26.8,Yes,8,37,1
CUST100261,2020-01-09,48,Female,Zürich,Premium,One year,Auto-debit,43,79.25,3239.32,0,42.9,Yes,6,15,0
CUST100262,2020-10-18,48,Female,Singapore,Standard,Month-to-month,Auto-debit,60,47.19,2902.44,1,130.8,No,4,20,0
CUST100263,2024-07-19,34,Male,Sydney,Basic,Month-to-month,Auto-debit,1,10.0,10.07,2,39.0,Yes,5,61,1
CUST100264,2024-12-07,26,Male,Toronto,Premium,Month-to-month,PayPal,3,79.68,229.34,0,4.0,No,4,71,0
CUST100265,2022-06-26,26,Female,Zürich,Basic,One year,Auto-debit,64,13.27,886.04,2,53.1,No,6,29,1
CUST100266,2021-09-06,42,Male,Berlin,Standard,Month-to-month,Auto-debit,11,46.41,524.61,3,107.3,Yes,4,82,1
CUST100267,2021-01-29,45,Male,London,Standard,Month-to-month,Auto-debit,53,44.88,2294.27,1,42.3,Yes,9,5,0
CUST100268,2022-09-03,31,Other,Chicago,Basic,Month-to-month,Credit Card,31,24.46,793.45,1,134.8,Yes,7,51,0
CUST100269,2022-07-18,41,Female,Toronto,Standard,One year,Credit Card,57,51.4,2820.28,1,186.4,Yes,7,20,0
CUST100270,2020-10-07,48,Male,São Paulo,Basic,Month-to-month,PayPal,48,22.75,1087.05,5,75.1,Yes,4,80,1
CUST100271,2019-02-19,49,Male,Zürich,Standard,One year,PayPal,6,50.16,290.7,0,206.4,Yes,5,68,0
CUST100272,2019-11-28,61,Male,Chicago,Premium,One year,Auto-debit,25,77.9,1879.37,2,158.5,Yes,2,5,1
CUST100273,2024-09-30,58,Female,São Paulo,Basic,Month-to-month,Debit Card,52,36.94,2010.74,1,109.4,No,10,35,0
CUST100274,2021-07-04,28,Male,Zürich,Standard,Two year,Auto-debit,67,37.69,2543.44,3,81.6,Yes,3,67,0
CUST100275,2021-11-22,63,Female,Chicago,Basic,Two year,Auto-debit,58,16.83,952.63,2,77.0,Yes,4,49,0
CUST100276,2021-10-19,34,Female,Paris,Premium,Month-to-month,Auto-debit,65,85.41,5705.1,2,60.9,Yes,10,44,0
CUST100277,2023-09-11,55,Female,New York,Premium,Month-to-month,Credit Card,69,84.52,6050.72,1,92.3,Yes,7,12,0
CUST100278,2019-05-23,42,Female,Zürich,Basic,Month-to-month,Debit Card,65,22.92,1552.01,0,12.0,Yes,7,51,0
CUST100279,2019-07-01,36,Male,Berlin,Standard,Month-to-month,Debit Card,42,49.05,2149.3,1,162.8,Yes,7,8,0
CUST100280,2020-08-27,18,Male,Chicago,Standard,Month-to-month,Bank Transfer,25,32.5,845.45,5,208.6,Yes,9,28,1
CUST100281,2021-12-01,39,Female,New York,Standard,Two year,Bank Transfer,37,54.54,2046.02,1,11.2,Yes,7,21,0
CUST100282,2023-01-09,21,Male,Berlin,Standard,Two year,PayPal,58,43.78,2499.24,1,105.3,No,3,59,0
CUST100283,2021-12-10,54,Male,Berlin,Standard,Month-to-month,Credit Card,31,52.48,1696.11,2,154.9,Yes,8,42,0
CUST100284,2021-08-24,61,Male,São Paulo,Standard,Month-to-month,PayPal,60,32.8,1893.71,4,70.4,No,7,38,0
CUST100285,2024-08-15,31,Male,New York,Basic,Month-to-month,Bank Transfer,51,21.54,1062.16,2,58.9,Yes,9,76,0
CUST100286,2019-12-19,45,Male,New York,Basic,Month-to-month,PayPal,16,16.62,264.16,5,50.3,No,4,35,0
CUST100287,2022-06-06,32,Female,Singapore,Premium,Month-to-month,Debit Card,67,83.43,5468.88,2,43.8,Yes,5,68,1
CUST100288,2022-04-02,33,Female,Paris,Basic,Two year,PayPal,61,21.9,1351.36,3,79.3,Yes,7,79,0
CUST100289,2021-11-02,51,Female,Singapore,Standard,Two year,Bank Transfer,44,47.2,2160.97,1,134.1,Yes,4,14,0
CUST100290,2023-11-04,40,Female,Mumbai,Basic,Month-to-month,PayPal,14,13.65,190.93,1,13.3,Yes,1,67,0
CUST100291,2020-08-07,64,Male,São Paulo,Premium,One year,Auto-debit,17,79.66,1361.52,4,31.6,Yes,7,6,0
CUST100292,2024-09-19,35,Female,Singapore,Standard,One year,Debit Card,61,43.92,2658.53,2,41.5,Yes,8,57,0
CUST100293,2020-12-27,54,Female,Sydney,Standard,Two year,Bank Transfer,2,47.97,97.93,0,19.5,Yes,6,20,0
CUST100294,2022-04-08,42,Male,São Paulo,Basic,Month-to-month,Auto-debit,35,25.94,871.65,4,98.1,Yes,8,23,0
CUST100295,2022-02-14,51,Female,New York,Standard,Month-to-month,Debit Card,45,45.9,1972.26,2,89.9,Yes,7,76,1
CUST100296,2024-02-05,35,Male,Berlin,Premium,One year,Debit Card,17,72.34,1247.16,4,113.6,Yes,7,16,0
CUST100297,2021-08-19,40,Male,Zürich,Standard,Month-to-month,Credit Card,63,45.65,2885.98,1,9.3,Yes,7,46,0
CUST100298,2020-09-15,39,Male,Sydney,Standard,One year,Debit Card,38,60.67,2284.1,2,105.1,Yes,9,70,1
CUST100299,2019-02-17,30,Male,New York,Standard,Month-to-month,Credit Card,5,54.88,269.84,3,133.6,Yes,4,72,0
CUST100300,2021-03-07,50,Male,London,Basic,One year,Bank Transfer,24,10.0,229.24,3,99.3,Yes,8,18,0
CUST100301,2023-12-15,49,Female,Chicago,Standard,Two year,Credit Card,29,45.38,1339.78,0,66.6,Yes,4,33,1
CUST100302,2019-01-22,49,Female,Toronto,Basic,Month-to-month,Bank Transfer,17,25.59,431.61,3,60.4,Yes,5,50,1
CUST100303,2024-05-16,61,Male,New York,Basic,Month-to-month,PayPal,68,18.91,1278.84,1,84.5,Yes,9,53,0
CUST100304,2022-04-03,60,Female,Zürich,Standard,One year,Auto-debit,26,42.24,1141.45,2,78.1,No,4,14,0
CUST100305,2019-11-04,36,Male,Singapore,Premium,Month-to-month,Debit Card,37,78.4,2969.71,2,42.5,Yes,6,53,1
CUST100306,2020-10-23,46,Female,Mumbai,Premium,One year,Debit Card,39,83.31,3157.93,2,10.1,Yes,10,0,0
CUST100307,2022-04-28,33,Male,Chicago,Premium,One year,Debit Card,16,73.11,1188.14,2,47.0,Yes,9,56,0
CUST100308,2020-11-22,41,Male,Toronto,Standard,Month-to-month,PayPal,41,52.13,2058.73,1,194.0,Yes,5,66,1
CUST100309,2019-08-26,33,Female,Singapore,Basic,Two year,Debit Card,26,19.66,495.52,3,11.7,No,5,42,0
CUST100310,2022-12-29,62,Female,Zürich,Standard,Month-to-month,Credit Card,1,39.39,40.23,1,77.3,Yes,6,22,1
CUST100311,2023-01-12,46,Female,São Paulo,Premium,One year,Auto-debit,30,86.75,2505.14,0,166.4,Yes,9,21,0
CUST100312,2019-09-18,38,Female,Berlin,Standard,Month-to-month,Bank Transfer,43,35.73,1502.62,1,115.3,Yes,4,62,1
CUST100313,2020-09-07,57,Female,Zürich,Standard,Month-to-month,Credit Card,9,41.67,389.96,0,126.6,Yes,4,38,1
CUST100314,2020-06-18,18,Male,Zürich,Standard,Month-to-month,Bank Transfer,57,41.57,2425.96,3,117.8,Yes,8,83,0
CUST100315,2022-12-15,18,Male,London,Standard,Two year,Debit Card,48,57.86,2896.55,1,19.7,Yes,3,87,1
CUST100316,2023-05-19,51,Male,London,Premium,Two year,Credit Card,23,75.89,1812.12,2,148.3,Yes,4,39,0
CUST100317,2023-05-12,42,Male,Zürich,Standard,Two year,PayPal,43,32.07,1353.16,2,161.3,Yes,6,24,0
CUST100318,2024-08-17,44,Male,London,Standard,Month-to-month,Bank Transfer,22,41.51,925.31,1,25.2,Yes,6,73,0
CUST100319,2023-08-11,24,Female,Chicago,Basic,Month-to-month,Credit Card,47,22.73,1055.35,2,50.0,Yes,3,65,1
CUST100320,2020-12-03,41,Male,London,Standard,One year,Debit Card,12,49.7,608.16,0,71.1,No,7,14,0
CUST100321,2019-08-24,67,Female,Paris,Basic,One year,Auto-debit,44,33.66,1458.6,2,50.4,Yes,8,85,0
CUST100322,2022-09-08,52,Male,Zürich,Premium,Month-to-month,Debit Card,4,88.44,336.12,2,39.8,Yes,5,18,1
CUST100323,2024-06-29,43,Female,Mumbai,Standard,Two year,Credit Card,2,46.13,88.51,2,40.5,Yes,10,50,0
CUST100324,2024-11-05,35,Female,Toronto,Standard,Month-to-month,PayPal,19,39.65,773.77,2,104.9,Yes,7,16,1
CUST100325,2020-05-19,36,Male,Sydney,Basic,Month-to-month,Bank Transfer,13,29.74,370.54,5,124.3,Yes,4,44,1
CUST100326,2020-06-01,18,Male,Zürich,Standard,Two year,Auto-debit,36,42.79,1555.76,3,40.6,No,10,56,0
CUST100327,2019-03-23,44,Female,Dubai,Standard,Month-to-month,Bank Transfer,12,41.05,510.22,1,123.7,Yes,5,10,1
CUST100328,2019-11-06,52,Female,Berlin,Basic,Month-to-month,Credit Card,18,17.5,322.59,0,50.2,No,7,23,1
CUST100329,2022-04-30,21,Male,Singapore,Premium,One year,Auto-debit,8,72.49,574.9,2,26.6,Yes,5,67,1
CUST100330,2022-04-12,32,Male,Paris,Basic,Two year,Bank Transfer,64,17.21,1069.34,0,83.1,Yes,8,86,0
CUST100331,2021-03-23,26,Female,Toronto,Standard,Month-to-month,Bank Transfer,53,43.6,2408.44,1,68.9,Yes,5,82,1
CUST100332,2020-11-09,28,Female,Zürich,Basic,One year,Auto-debit,16,24.38,392.67,1,85.2,Yes,6,67,0
CUST100333,2023-12-23,42,Male,Berlin,Standard,Month-to-month,Bank Transfer,9,42.67,380.4,3,84.3,Yes,6,88,1
CUST100334,2021-10-04,18,Male,Chicago,Standard,Month-to-month,Debit Card,62,37.4,2421.3,3,78.6,Yes,5,14,0
CUST100335,2023-11-06,49,Female,Berlin,Premium,Month-to-month,PayPal,49,70.38,3350.34,2,63.7,No,9,18,0
CUST100336,2024-10-10,51,Male,Toronto,Basic,Month-to-month,PayPal,64,21.26,1352.79,2,122.0,Yes,4,36,1
CUST100337,2020-11-25,38,Female,Mumbai,Premium,Month-to-month,PayPal,13,80.44,1004.8,2,99.9,Yes,6,82,1
CUST100338,2020-03-19,18,Male,Sydney,Standard,Month-to-month,Bank Transfer,26,41.67,1042.78,3,51.5,Yes,7,71,1
CUST100339,2024-09-17,28,Female,Berlin,Basic,One year,Bank Transfer,9,17.2,153.23,4,50.6,Yes,6,33,1
CUST100340,2022-10-22,57,Male,São Paulo,Basic,One year,Credit Card,31,22.33,706.05,1,18.3,Yes,9,1,0
CUST100341,2020-09-29,18,Male,New York,Basic,One year,PayPal,12,28.34,334.6,2,20.8,Yes,3,55,1
CUST100342,2022-09-23,36,Female,Paris,Premium,Two year,Credit Card,1,75.32,76.75,2,60.6,Yes,8,27,1
CUST100343,2022-02-01,26,Male,New York,Basic,Month-to-month,PayPal,37,20.53,782.79,1,112.5,Yes,4,20,1
CUST100344,2024-06-06,51,Female,Sydney,Standard,Month-to-month,PayPal,71,50.75,3739.3,3,35.7,Yes,5,19,0
CUST100345,2020-07-14,32,Male,Paris,Standard,Month-to-month,Debit Card,47,40.34,1809.66,0,102.8,Yes,4,22,0
CUST100346,2024-12-11,46,Female,London,Premium,One year,Auto-debit,55,79.91,4515.36,3,76.8,Yes,6,28,0
CUST100347,2024-08-11,48,Female,New York,Standard,Month-to-month,Debit Card,59,44.77,2548.23,4,37.4,Yes,5,55,0
CUST100348,2020-01-31,65,Female,Zürich,Standard,Month-to-month,Credit Card,70,37.13,2650.63,2,70.6,No,10,14,0
CUST100349,2019-12-27,38,Male,New York,Basic,Month-to-month,Debit Card,10,21.01,207.4,3,68.8,Yes,7,43,1
CUST100350,2022-03-13,46,Female,Chicago,Premium,Month-to-month,Bank Transfer,19,80.19,1555.27,3,38.7,Yes,7,82,0
CUST100351,2019-04-09,22,Female,Mumbai,Basic,Two year,Credit Card,45,23.33,1019.81,1,98.5,Yes,4,86,0
CUST100352,2020-10-16,56,Female,Chicago,Basic,One year,PayPal,60,12.88,784.0,1,119.3,Yes,8,74,1
CUST100353,2021-08-10,31,Male,Berlin,Premium,Month-to-month,PayPal,56,80.06,4315.46,1,54.7,Yes,10,23,1
CUST100354,2024-10-23,34,Male,London,Basic,One year,Auto-debit,53,28.29,1449.85,4,28.6,Yes,8,13,0
CUST100355,2024-12-13,41,Male,Paris,Basic,One year,Credit Card,23,32.46,755.13,0,122.9,Yes,4,79,1
CUST100356,2019-11-28,21,Female,Dubai,Standard,Month-to-month,Credit Card,27,52.68,1399.14,1,19.7,Yes,5,36,1
CUST100357,2024-05-06,44,Female,Chicago,Basic,Month-to-month,PayPal,6,12.94,79.22,3,81.2,No,7,41,1
CUST100358,2019-07-19,54,Male,Toronto,Basic,One year,Credit Card,23,22.71,532.0,6,35.7,Yes,5,38,0
CUST100359,2023-06-28,45,Female,Sydney,Standard,Month-to-month,Bank Transfer,12,42.1,511.34,0,26.7,Yes,10,12,0
CUST100360,2024-01-26,20,Female,Singapore,Standard,Month-to-month,Debit Card,68,46.7,3248.81,2,46.2,No,5,64,0
CUST100361,2024-05-04,39,Male,Mumbai,Standard,Month-to-month,PayPal,7,40.37,290.9,2,68.8,Yes,6,21,1
CUST100362,2020-05-04,51,Male,Berlin,Basic,One year,Credit Card,27,10.0,281.11,3,31.4,Yes,5,20,0
CUST100363,2024-05-10,18,Female,Sydney,Standard,Two year,Bank Transfer,64,42.93,2632.27,1,23.3,Yes,7,68,0
CUST100364,2019-09-11,27,Female,São Paulo,Premium,One year,PayPal,69,84.34,5861.1,3,14.9,Yes,10,64,1
CUST100365,2022-02-10,52,Male,New York,Basic,Month-to-month,Credit Card,28,21.73,623.58,3,166.4,Yes,7,74,1
CUST100366,2021-10-25,45,Female,Sydney,Basic,Month-to-month,Debit Card,34,22.42,740.7,2,85.4,No,6,63,1
CUST100367,2020-11-22,46,Female,Toronto,Basic,One year,Credit Card,38,21.3,790.27,1,37.7,Yes,4,3,0
CUST100368,2019-02-18,65,Female,New York,Standard,Two year,Credit Card,60,47.43,2779.48,1,88.2,Yes,9,37,0
CUST100369,2023-08-18,47,Female,London,Basic,Two year,Bank Transfer,56,23.18,1307.47,2,68.3,Yes,6,36,0
CUST100370,2021-01-04,50,Female,Mumbai,Standard,Two year,PayPal,38,43.35,1625.25,2,105.1,No,6,28,0
CUST100371,2022-12-20,76,Female,London,Premium,Month-to-month,Auto-debit,27,80.5,2209.6,1,57.8,Yes,1,44,1
CUST100372,2021-06-17,38,Male,Sydney,Basic,One year,Debit Card,27,30.46,831.49,2,116.9,Yes,6,44,0
CUST100373,2021-03-29,31,Female,Singapore,Standard,Two year,Bank Transfer,47,45.85,2188.81,1,41.7,Yes,6,55,0
CUST100374,2024-04-24,47,Male,Chicago,Basic,One year,Bank Transfer,61,20.26,1205.25,3,76.4,Yes,2,86,1
CUST100375,2019-07-26,47,Female,London,Basic,One year,Bank Transfer,6,20.62,127.03,6,112.4,Yes,9,58,0
CUST100376,2023-06-02,34,Male,Mumbai,Standard,Month-to-month,Auto-debit,56,43.69,2486.77,2,78.8,Yes,5,83,1
CUST100377,2023-06-24,28,Female,London,Standard,One year,Bank Transfer,35,42.39,1428.85,0,197.8,Yes,10,74,1
CUST100378,2021-04-12,71,Male,Mumbai,Premium,Month-to-month,Bank Transfer,11,81.25,866.95,2,103.8,Yes,10,66,0
CUST100379,2020-07-28,45,Male,Mumbai,Standard,Month-to-month,Bank Transfer,7,41.97,287.94,1,87.2,Yes,5,24,1
CUST100380,2019-01-12,31,Male,Dubai,Basic,Two year,PayPal,25,19.13,499.1,2,52.2,Yes,10,52,0
CUST100381,2024-08-13,53,Female,Mumbai,Standard,Two year,Bank Transfer,18,40.26,712.1,3,77.4,Yes,10,10,1
CUST100382,2024-09-06,40,Female,Paris,Basic,Two year,Auto-debit,8,20.65,157.27,4,137.9,Yes,5,83,0
CUST100383,2020-06-11,38,Male,London,Premium,Month-to-month,Bank Transfer,22,83.51,1771.38,2,47.6,Yes,4,16,1
CUST100384,2019-03-11,48,Female,New York,Standard,Month-to-month,Bank Transfer,61,43.73,2542.74,0,34.8,Yes,2,21,1
CUST100385,2019-09-26,24,Female,New York,Basic,Month-to-month,Credit Card,52,10.0,514.95,2,47.8,No,7,84,1
CUST100386,2019-05-29,46,Male,Sydney,Standard,Two year,PayPal,16,48.54,799.72,3,46.0,Yes,4,10,1
CUST100387,2023-12-26,66,Female,Berlin,Standard,One year,Credit Card,49,45.72,2229.18,1,94.9,Yes,7,49,0
CUST100388,2024-05-07,47,Male,London,Standard,Two year,Credit Card,33,39.04,1331.99,4,183.9,Yes,5,51,0
CUST100389,2019-12-02,36,Male,Berlin,Basic,Month-to-month,Debit Card,54,24.64,1270.36,3,20.5,No,5,19,0
CUST100390,2023-06-24,34,Female,Paris,Basic,One year,PayPal,18,11.61,208.35,3,8.8,No,5,35,0
CUST100391,2020-01-28,36,Male,Dubai,Basic,One year,PayPal,5,26.27,135.12,0,69.6,Yes,4,70,0
CUST100392,2021-03-15,38,Female,New York,Basic,Month-to-month,Auto-debit,23,19.66,460.08,3,31.5,Yes,5,64,1
CUST100393,2022-08-05,36,Female,Chicago,Standard,Two year,Bank Transfer,72,31.39,2339.82,3,83.4,Yes,5,52,0
CUST100394,2023-04-26,53,Female,Berlin,Basic,One year,PayPal,41,21.07,844.33,2,89.8,Yes,6,48,0
CUST100395,2024-03-30,18,Female,Sydney,Standard,Month-to-month,Debit Card,4,42.56,170.25,0,46.2,Yes,7,33,1
CUST100396,2019-04-09,52,Female,Toronto,Standard,Month-to-month,Bank Transfer,71,41.66,3010.18,3,96.6,Yes,4,56,0
CUST100397,2020-03-06,36,Other,Sydney,Basic,Two year,Debit Card,60,15.57,903.23,0,40.8,No,9,1,0
CUST100398,2020-09-06,46,Male,Dubai,Premium,One year,Auto-debit,40,79.24,3269.7,0,40.8,Yes,6,6,0
CUST100399,2020-11-10,26,Male,Zürich,Standard,One year,Bank Transfer,54,42.09,2230.01,2,36.3,Yes,10,70,0
CUST100400,2024-12-25,58,Female,São Paulo,Basic,One year,Bank Transfer,14,10.0,134.31,2,48.2,No,7,15,0
CUST100401,2023-08-30,57,Male,São Paulo,Standard,Month-to-month,Debit Card,43,52.63,2323.22,2,65.1,No,7,64,0
CUST100402,2020-12-02,53,Male,Zürich,Basic,One year,Bank Transfer,66,18.53,1248.05,1,60.4,Yes,5,1,0
CUST100403,2024-10-29,21,Male,Berlin,Premium,Two year,Auto-debit,32,75.61,2512.35,2,73.8,Yes,8,23,0
CUST100404,2021-12-29,52,Female,Sydney,Standard,Month-to-month,Credit Card,3,38.23,119.19,3,93.5,Yes,7,84,1
CUST100405,2022-01-01,46,Male,London,Standard,One year,Credit Card,55,49.62,2668.66,0,74.5,No,8,23,0
CUST100406,2021-08-07,20,Male,Zürich,Premium,Month-to-month,PayPal,53,72.21,3881.23,1,164.5,Yes,10,88,0
CUST100407,2019-11-12,41,Male,Mumbai,Premium,Month-to-month,Debit Card,54,80.8,4580.98,4,68.3,Yes,5,24,0
CUST100408,2024-08-08,46,Male,São Paulo,Premium,Month-to-month,Bank Transfer,47,76.5,3503.39,4,107.3,Yes,8,57,0
CUST100409,2019-01-31,48,Female,Singapore,Basic,Two year,PayPal,10,16.85,168.04,2,18.2,Yes,8,60,0
CUST100410,2020-01-17,43,Male,Toronto,Basic,Month-to-month,Auto-debit,9,13.38,125.36,3,73.8,Yes,8,57,0
CUST100411,2020-05-17,45,Female,London,Standard,Month-to-month,Debit Card,58,41.28,2299.21,1,59.9,Yes,6,26,0
CUST100412,2020-09-03,60,Female,Paris,Standard,One year,Debit Card,62,45.05,2912.71,2,56.3,No,6,68,0
CUST100413,2019-10-16,57,Male,Toronto,Standard,Month-to-month,Credit Card,6,46.41,278.13,2,136.2,Yes,5,27,1
CUST100414,2019-02-09,18,Female,London,Standard,One year,Debit Card,42,40.29,1758.69,1,202.5,Yes,5,73,1
CUST100415,2023-01-24,37,Female,Toronto,Basic,Two year,Debit Card,37,19.45,728.38,0,94.1,Yes,5,33,0
CUST100416,2024-10-23,39,Female,Chicago,Basic,Month-to-month,Bank Transfer,26,25.33,669.87,1,14.7,Yes,6,75,1
CUST100417,2019-09-24,18,Male,Toronto,Standard,Month-to-month,Debit Card,47,35.02,1690.87,2,44.5,Yes,5,88,1
CUST100418,2020-10-11,42,Male,Paris,Basic,Two year,Debit Card,66,19.96,1260.34,4,21.0,Yes,7,67,0
CUST100419,2022-01-13,57,Other,Mumbai,Standard,Month-to-month,Debit Card,60,39.3,2388.13,2,72.6,Yes,7,41,1
CUST100420,2024-07-24,27,Female,Chicago,Standard,Month-to-month,PayPal,12,38.68,483.84,1,86.6,No,7,38,1
CUST100421,2023-03-01,45,Female,São Paulo,Standard,Two year,Bank Transfer,34,46.57,1655.6,2,16.9,Yes,6,33,0
CUST100422,2023-08-05,29,Female,New York,Standard,Two year,Auto-debit,68,41.73,2970.53,1,151.0,Yes,7,31,0
CUST100423,2022-06-26,32,Male,Singapore,Standard,One year,Credit Card,18,37.7,688.5,2,26.4,Yes,6,42,1
CUST100424,2021-07-02,60,Female,Mumbai,Standard,One year,Auto-debit,62,52.95,3326.66,0,84.0,No,8,43,1
CUST100425,2020-03-13,34,Male,Berlin,Basic,Two year,Debit Card,36,25.52,923.54,4,149.0,No,6,64,0
CUST100426,2024-03-07,47,Female,Singapore,Standard,One year,Auto-debit,38,33.41,1283.23,2,73.5,No,7,80,1
CUST100427,2023-10-28,18,Male,London,Standard,One year,Credit Card,19,36.15,694.55,1,39.0,No,4,79,1
